id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona
9993,Soriana,01296,01296,Jalalpa Tepito 2a Ampliación,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01296,01296,Jalalpa Tepito 2a Ampliación,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01296,01296,Jalalpa Tepito 2a Ampliación,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01298,01298,Ampliación Piloto Adolfo López Mateos,Colonia,Álvaro Obregón,10,Urbano
46322,Chedraui,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
54,City Market,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01299,01299,1a Ampliación Presidentes,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
40,Costco,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
4412,La Comer,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01310,01310,San Gabriel,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
40,Costco,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
4412,La Comer,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01320,01320,Carlos A. Madrazo,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
4412,La Comer,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01330,01330,Paseo de las Lomas,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
40,Costco,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4412,La Comer,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01340,01340,Bejero del Pueblo Santa Fe,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4412,La Comer,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01376,01376,Santa Fe,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01377,01377,Jalalpa El Grande,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01389,01389,Santa Fe Tlayapaca,Colonia,Álvaro Obregón,10,Urbano
1445,Chedraui,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
4432,Fresko,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01400,01400,Olivar del Conde 1a Sección,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01407,01407,Galeana,Colonia,Álvaro Obregón,10,Urbano
46322,Chedraui,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01408,01408,Olivar del Conde 2a Sección,Colonia,Álvaro Obregón,10,Urbano
46322,Chedraui,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
4432,Fresko,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01410,01410,Barrio Norte,Colonia,Álvaro Obregón,10,Urbano
138,Chedraui,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
4432,Fresko,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01419,01419,Minas Cristo Rey,Colonia,Álvaro Obregón,10,Urbano
138,Chedraui,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
4432,Fresko,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
4418,Sumesa,01420,01420,Sacramento,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01430,01430,Colina del Sur,Colonia,Álvaro Obregón,10,Urbano
1445,Chedraui,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01450,01450,Hogar y Redención,Colonia,Álvaro Obregón,10,Urbano
138,Chedraui,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
4434,Fresko,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01460,01460,Alfonso XIII,Colonia,Álvaro Obregón,10,Urbano
138,Chedraui,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
58,City Market,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
92,Costco,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
4417,La Comer,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
10353,Soriana,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
4434,Fresko,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
4423,Sumesa,01470,01470,Alfalfar,Barrio,Álvaro Obregón,10,Urbano
1445,Chedraui,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
4434,Fresko,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01480,01480,Lomas de Plateros,Colonia,Álvaro Obregón,10,Urbano
1445,Chedraui,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
58,City Market,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
4434,Fresko,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01490,01490,La Cascada,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
30,City Market,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
35869,Costco,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
4413,La Comer,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
9993,Soriana,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
4431,Fresko,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
4423,Sumesa,01500,01500,Santa Lucía,Pueblo,Álvaro Obregón,10,Urbano
137,Chedraui,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
30,City Market,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
35869,Costco,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
4413,La Comer,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
9993,Soriana,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
4431,Fresko,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
4423,Sumesa,01509,01509,Santa Lucía Chantepec,Pueblo,Álvaro Obregón,10,Urbano
137,Chedraui,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01510,01510,Garcimarrero,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01520,01520,Ampliación Los Pirules,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01530,01530,Corpus Christy,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01538,01538,Tepopotla,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01539,01539,Acuilotla,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01540,01540,Balcones de Cehuayo,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01548,01548,Villa Progresista,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01549,01549,Dos Ríos del Pueblo Santa Lucía,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01550,01550,Tepeaca,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
10002,Soriana,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01560,01560,Ave Real,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
10002,Soriana,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01566,01566,Hueytlale,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
10002,Soriana,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01569,01569,Reacomodo Valentín Gómez Farías,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01588,01588,Tarango,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
30,City Market,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
35869,Costco,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
9993,Soriana,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01590,01590,El Rincón,Colonia,Álvaro Obregón,10,Urbano
1445,Chedraui,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
4417,La Comer,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
10353,Soriana,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
4434,Fresko,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01600,01600,Merced Gómez,Colonia,Álvaro Obregón,10,Urbano
1445,Chedraui,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
10002,Soriana,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
4431,Fresko,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
4423,Sumesa,01610,01610,Colinas de Tarango,Colonia,Álvaro Obregón,10,Urbano
137,Chedraui,01618,01618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano
49,City Market,01618,01618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano
92,Costco,01618,01618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano
4413,La Comer,01618,01618,Arcos Centenario,Colonia,Álvaro Obregón,10,Urbano
